Record Time,1st trip from,1st trip to,1st trip cost,2nd trip from,2nd trip to,2nd trip cost,total cost
2022-05-28 12:24:35.230546,GRU,DTW,none,ADW,BVY,none,flights/airport not found
2022-05-28 12:24:37.130118,GRU,DTW,none,ADW,BWG,none,flights/airport not found
2022-05-28 12:24:38.855638,GRU,DTW,none,ADW,BYH,none,flights/airport not found
2022-05-28 12:24:40.482315,GRU,DTW,none,ADW,BYI,none,flights/airport not found
2022-05-28 12:24:42.271224,GRU,DTW,none,ADW,BYS,none,flights/airport not found
2022-05-28 12:24:43.943413,GRU,DTW,none,ADW,BZN,none,flights/airport not found
2022-05-28 12:24:45.704401,GRU,DTW,none,ADW,CAK,none,flights/airport not found
2022-05-28 12:24:47.412140,GRU,DTW,none,ADW,CAR,none,flights/airport not found
2022-05-28 12:24:49.157891,GRU,DTW,none,ADW,CCY,none,flights/airport not found
2022-05-28 12:24:50.958561,GRU,DTW,none,ADW,CDC,none,flights/airport not found
2022-05-28 12:24:52.610911,GRU,DTW,none,ADW,CDR,none,flights/airport not found
2022-05-28 12:24:54.561074,GRU,DTW,none,ADW,CDS,none,flights/airport not found
2022-05-28 12:24:56.539045,GRU,DTW,none,ADW,CEC,none,flights/airport not found
2022-05-28 12:24:58.381922,GRU,DTW,none,ADW,CEF,none,flights/airport not found
2022-05-28 12:25:00.155649,GRU,DTW,none,ADW,CEW,none,flights/airport not found
2022-05-28 12:25:01.739932,GRU,DTW,none,ADW,CGF,none,flights/airport not found
2022-05-28 12:25:03.576975,GRU,DTW,none,ADW,CGI,none,flights/airport not found
2022-05-28 12:25:05.198883,GRU,DTW,none,ADW,CHO,none,flights/airport not found
2022-05-28 12:25:06.854598,GRU,DTW,none,ADW,CIU,none,flights/airport not found
2022-05-28 12:25:08.497717,GRU,DTW,none,ADW,CKB,none,flights/airport not found
2022-05-28 12:25:10.154381,GRU,DTW,none,ADW,CLL,none,flights/airport not found
2022-05-28 12:25:11.937567,GRU,DTW,none,ADW,CLM,none,flights/airport not found
2022-05-28 12:25:13.634007,GRU,DTW,none,ADW,CMI,none,flights/airport not found
2022-05-28 12:25:15.290537,GRU,DTW,none,ADW,CMX,none,flights/airport not found
2022-05-28 12:25:16.870563,GRU,DTW,none,ADW,CNM,none,flights/airport not found
2022-05-28 12:25:18.470938,GRU,DTW,none,ADW,CNU,none,flights/airport not found
2022-05-28 12:25:20.084143,GRU,DTW,none,ADW,COD,none,flights/airport not found
2022-05-28 12:25:21.922468,GRU,DTW,none,ADW,COE,none,flights/airport not found
2022-05-28 12:25:23.646613,GRU,DTW,none,ADW,COF,none,flights/airport not found
2022-05-28 12:25:25.522829,GRU,DTW,none,ADW,CON,none,flights/airport not found
2022-05-28 12:25:27.134711,GRU,DTW,none,ADW,COU,none,flights/airport not found
2022-05-28 12:25:29.042286,GRU,DTW,none,ADW,CPR,none,flights/airport not found
2022-05-28 12:25:30.801077,GRU,DTW,none,ADW,CRE,none,flights/airport not found
2022-05-28 12:25:32.323023,GRU,DTW,none,ADW,CRG,none,flights/airport not found
2022-05-28 12:25:34.125167,GRU,DTW,none,ADW,CRQ,none,flights/airport not found
2022-05-28 12:25:35.835611,GRU,DTW,none,ADW,CSG,none,flights/airport not found
2022-05-28 12:25:37.993162,GRU,DTW,none,ADW,CSV,none,flights/airport not found
2022-05-28 12:25:39.659774,GRU,DTW,none,ADW,CTB,none,flights/airport not found
2022-05-28 12:25:41.452464,GRU,DTW,none,ADW,CUB,none,flights/airport not found
2022-05-28 12:25:43.213652,GRU,DTW,none,ADW,CVO,none,flights/airport not found
2022-05-28 12:25:44.742350,GRU,DTW,none,ADW,CWA,none,flights/airport not found
2022-05-28 12:25:46.392837,GRU,DTW,none,ADW,CXO,none,flights/airport not found
2022-05-28 12:25:48.340447,GRU,DTW,none,ADW,CYS,none,flights/airport not found
2022-05-28 12:25:49.993107,GRU,DTW,none,ADW,DAA,none,flights/airport not found
2022-05-28 12:25:51.625506,GRU,DTW,none,ADW,DAG,none,flights/airport not found
2022-05-28 12:25:53.191042,GRU,DTW,none,ADW,DAN,none,flights/airport not found
2022-05-28 12:25:54.918734,GRU,DTW,none,ADW,DDC,none,flights/airport not found
2022-05-28 12:25:56.543495,GRU,DTW,none,ADW,DEC,none,flights/airport not found
2022-05-28 12:25:58.141497,GRU,DTW,none,ADW,DET,none,flights/airport not found
2022-05-28 12:25:59.752265,GRU,DTW,none,ADW,DHN,none,flights/airport not found
2022-05-28 12:26:01.476560,GRU,DTW,none,ADW,DHT,none,flights/airport not found
2022-05-28 12:26:03.217192,GRU,DTW,none,ADW,DIK,none,flights/airport not found
2022-05-28 12:26:05.026359,GRU,DTW,none,ADW,DLS,none,flights/airport not found
2022-05-28 12:26:06.719600,GRU,DTW,none,ADW,DMA,none,flights/airport not found
2022-05-28 12:26:08.551182,GRU,DTW,none,ADW,DMN,none,flights/airport not found
2022-05-28 12:26:10.205104,GRU,DTW,none,ADW,DNL,none,flights/airport not found
2022-05-28 12:26:12.104155,GRU,DTW,none,ADW,DPA,none,flights/airport not found
2022-05-28 12:26:13.669612,GRU,DTW,none,ADW,NV65,none,flights/airport not found
2022-05-28 12:26:15.353116,GRU,DTW,none,ADW,DRI,none,flights/airport not found
2022-05-28 12:26:16.968336,GRU,DTW,none,ADW,DRT,none,flights/airport not found
2022-05-28 12:26:18.472087,GRU,DTW,none,ADW,DUG,none,flights/airport not found
2022-05-28 12:26:20.194023,GRU,DTW,none,ADW,DUJ,none,flights/airport not found
2022-05-28 12:26:21.890324,GRU,DTW,none,ADW,EAT,none,flights/airport not found
2022-05-28 12:26:23.443971,GRU,DTW,none,ADW,EAU,none,flights/airport not found
2022-05-28 12:26:25.259484,GRU,DTW,none,ADW,ECG,none,flights/airport not found
2022-05-28 12:26:26.900710,GRU,DTW,none,ADW,ECP,none,flights/airport not found
2022-05-28 12:26:28.655798,GRU,DTW,none,ADW,EED,none,flights/airport not found
2022-05-28 12:26:30.485251,GRU,DTW,none,ADW,EEN,none,flights/airport not found
2022-05-28 12:26:32.032668,GRU,DTW,none,ADW,EET,none,flights/airport not found
2022-05-28 12:26:33.786027,GRU,DTW,none,ADW,EFD,none,flights/airport not found
2022-05-28 12:26:35.362021,GRU,DTW,none,ADW,EGE,none,flights/airport not found
2022-05-28 12:26:36.963944,GRU,DTW,none,ADW,EGI,none,flights/airport not found
2022-05-28 12:26:38.873151,GRU,DTW,none,ADW,EKA,none,flights/airport not found
2022-05-28 12:26:40.726959,GRU,DTW,none,ADW,EKN,none,flights/airport not found
2022-05-28 12:26:42.349698,GRU,DTW,none,ADW,EKO,none,flights/airport not found
2022-05-28 12:26:44.071008,GRU,DTW,none,ADW,ELD,none,flights/airport not found
2022-05-28 12:26:45.773831,GRU,DTW,none,ADW,ELM,none,flights/airport not found
2022-05-28 12:26:47.386116,GRU,DTW,none,ADW,ELO,none,flights/airport not found
2022-05-28 12:26:49.019070,GRU,DTW,none,ADW,ELP,none,flights/airport not found
2022-05-28 12:26:50.808861,GRU,DTW,none,ADW,ELY,none,flights/airport not found
2022-05-28 12:26:52.419211,GRU,DTW,none,ADW,ENV,none,flights/airport not found
2022-05-28 12:26:54.133483,GRU,DTW,none,ADW,ENW,none,flights/airport not found
2022-05-28 12:26:55.967811,GRU,DTW,none,ADW,ESF,none,flights/airport not found
2022-05-28 12:26:57.493649,GRU,DTW,none,ADW,EUG,none,flights/airport not found
2022-05-28 12:26:59.121997,GRU,DTW,none,ADW,EVV,none,flights/airport not found
2022-05-28 12:27:00.848276,GRU,DTW,none,ADW,EVW,none,flights/airport not found
2022-05-28 12:27:02.565780,GRU,DTW,none,ADW,EWB,none,flights/airport not found
2022-05-28 12:27:04.245871,GRU,DTW,none,ADW,EWN,none,flights/airport not found
2022-05-28 12:27:05.918002,GRU,DTW,none,ADW,EYW,none,flights/airport not found
2022-05-28 12:27:07.808593,GRU,DTW,none,ADW,FAF,none,flights/airport not found
2022-05-28 12:27:09.405725,GRU,DTW,none,ADW,FAR,none,flights/airport not found
2022-05-28 12:27:11.252689,GRU,DTW,none,ADW,FAT,none,flights/airport not found
2022-05-28 12:27:13.057630,GRU,DTW,none,ADW,FAY,none,flights/airport not found
2022-05-28 12:27:14.906240,GRU,DTW,none,ADW,FBG,none,flights/airport not found
2022-05-28 12:27:16.690969,GRU,DTW,none,ADW,FCS,none,flights/airport not found
2022-05-28 12:27:18.355292,GRU,DTW,none,ADW,FDY,none,flights/airport not found
2022-05-28 12:27:20.226634,GRU,DTW,none,ADW,FHU,none,flights/airport not found
2022-05-28 12:27:21.692750,GRU,DTW,none,ADW,FKL,none,flights/airport not found
2022-05-28 12:27:23.310515,GRU,DTW,none,ADW,FLG,none,flights/airport not found
2022-05-28 12:27:24.974379,GRU,DTW,none,ADW,FLO,none,flights/airport not found
2022-05-28 12:27:26.572590,GRU,DTW,none,ADW,FME,none,flights/airport not found
2022-05-28 12:27:28.431626,GRU,DTW,none,ADW,FMN,none,flights/airport not found
2022-05-28 12:27:30.111067,GRU,DTW,none,ADW,FMY,none,flights/airport not found
2022-05-28 12:27:31.766300,GRU,DTW,none,ADW,FNT,none,flights/airport not found
2022-05-28 12:27:33.573989,GRU,DTW,none,ADW,FOD,none,flights/airport not found
2022-05-28 12:27:35.292439,GRU,DTW,none,ADW,FOE,none,flights/airport not found
2022-05-28 12:27:36.996610,GRU,DTW,none,ADW,FPR,none,flights/airport not found
2022-05-28 12:27:38.698329,GRU,DTW,none,ADW,FRG,none,flights/airport not found
2022-05-28 12:27:40.363891,GRU,DTW,none,ADW,FRI,none,flights/airport not found
2022-05-28 12:27:41.767650,GRU,DTW,none,ADW,FSD,none,flights/airport not found
2022-05-28 12:27:43.561953,GRU,DTW,none,ADW,FSI,none,flights/airport not found
2022-05-28 12:27:45.306675,GRU,DTW,none,ADW,FST,none,flights/airport not found
2022-05-28 12:27:47.015820,GRU,DTW,none,ADW,FTK,none,flights/airport not found
2022-05-28 12:27:48.816738,GRU,DTW,none,ADW,FTY,none,flights/airport not found
2022-05-28 12:27:50.551495,GRU,DTW,none,ADW,FXE,none,flights/airport not found
2022-05-28 12:27:52.238524,GRU,DTW,none,ADW,FYV,none,flights/airport not found
2022-05-28 12:27:54.011908,GRU,DTW,none,ADW,GCC,none,flights/airport not found
2022-05-28 12:27:55.675117,GRU,DTW,none,ADW,GCK,none,flights/airport not found
2022-05-28 12:27:57.249266,GRU,DTW,none,ADW,GCN,none,flights/airport not found
2022-05-28 12:27:59.018435,GRU,DTW,none,ADW,GDV,none,flights/airport not found
2022-05-28 12:28:00.792253,GRU,DTW,none,ADW,GFK,none,flights/airport not found
2022-05-28 12:28:02.459325,GRU,DTW,none,ADW,GFL,none,flights/airport not found
2022-05-28 12:28:04.051902,GRU,DTW,none,ADW,GGG,none,flights/airport not found
2022-05-28 12:28:05.738373,GRU,DTW,none,ADW,GGW,none,flights/airport not found
2022-05-28 12:28:07.411943,GRU,DTW,none,ADW,GJT,none,flights/airport not found
2022-05-28 12:28:09.425065,GRU,DTW,none,ADW,GLD,none,flights/airport not found
2022-05-28 12:28:11.222772,GRU,DTW,none,ADW,GLH,none,flights/airport not found
2022-05-28 12:28:12.781189,GRU,DTW,none,ADW,GLS,none,flights/airport not found
2022-05-28 12:28:14.529444,GRU,DTW,none,ADW,GMU,none,flights/airport not found
2022-05-28 12:28:16.187089,GRU,DTW,none,ADW,GNV,none,flights/airport not found
2022-05-28 12:28:17.840034,GRU,DTW,none,ADW,GON,none,flights/airport not found
2022-05-28 12:28:19.586419,GRU,DTW,none,ADW,GPI,none,flights/airport not found
2022-05-28 12:28:21.208888,GRU,DTW,none,ADW,GRF,none,flights/airport not found
2022-05-28 12:28:22.835091,GRU,DTW,none,ADW,GRI,none,flights/airport not found
2022-05-28 12:28:24.619046,GRU,DTW,none,ADW,GRK,none,flights/airport not found
2022-05-28 12:28:26.171973,GRU,DTW,none,ADW,GRR,none,flights/airport not found
2022-05-28 12:28:27.871230,GRU,DTW,none,ADW,GTB,none,flights/airport not found
2022-05-28 12:28:29.618636,GRU,DTW,none,ADW,GTF,none,flights/airport not found
2022-05-28 12:28:31.043075,GRU,DTW,none,ADW,GTR,none,flights/airport not found
2022-05-28 12:28:32.913203,GRU,DTW,none,ADW,GUP,none,flights/airport not found
2022-05-28 12:28:34.674897,GRU,DTW,none,ADW,GUY,none,flights/airport not found
2022-05-28 12:28:36.491295,GRU,DTW,none,ADW,GWO,none,flights/airport not found
2022-05-28 12:28:38.207146,GRU,DTW,none,ADW,GYY,none,flights/airport not found
2022-05-28 12:28:40.021029,GRU,DTW,none,ADW,HBG,none,flights/airport not found
2022-05-28 12:28:41.756033,GRU,DTW,none,ADW,HBR,none,flights/airport not found
2022-05-28 12:28:43.448845,GRU,DTW,none,ADW,HFD,none,flights/airport not found
2022-05-28 12:28:45.116673,GRU,DTW,none,ADW,HGR,none,flights/airport not found
2022-05-28 12:28:46.791410,GRU,DTW,none,ADW,HHR,none,flights/airport not found
2022-05-28 12:28:48.410227,GRU,DTW,none,ADW,HIF,none,flights/airport not found
2022-05-28 12:28:50.242932,GRU,DTW,none,ADW,HIO,none,flights/airport not found
2022-05-28 12:28:52.101028,GRU,DTW,none,ADW,HKY,none,flights/airport not found
2022-05-28 12:28:53.580268,GRU,DTW,none,ADW,HLG,none,flights/airport not found
2022-05-28 12:28:55.320060,GRU,DTW,none,ADW,HLN,none,flights/airport not found
2022-05-28 12:28:56.954895,GRU,DTW,none,ADW,HLR,none,flights/airport not found
2022-05-28 12:28:58.602793,GRU,DTW,none,ADW,HOB,none,flights/airport not found
2022-05-28 12:29:00.364398,GRU,DTW,none,ADW,HON,none,flights/airport not found
2022-05-28 12:29:02.046204,GRU,DTW,none,ADW,HOP,none,flights/airport not found
2022-05-28 12:29:03.640797,GRU,DTW,none,ADW,HOT,none,flights/airport not found
2022-05-28 12:29:05.290746,GRU,DTW,none,ADW,HPN,none,flights/airport not found
2022-05-28 12:29:06.932990,GRU,DTW,none,ADW,HQM,none,flights/airport not found
2022-05-28 12:29:08.553527,GRU,DTW,none,ADW,HRL,none,flights/airport not found
2022-05-28 12:29:10.519640,GRU,DTW,none,ADW,HRO,none,flights/airport not found
2022-05-28 12:29:12.536841,GRU,DTW,none,ADW,HRT,none,flights/airport not found
2022-05-28 12:29:14.129366,GRU,DTW,none,ADW,HST,none,flights/airport not found
2022-05-28 12:29:15.811142,GRU,DTW,none,ADW,HUA,none,flights/airport not found
2022-05-28 12:29:17.617436,GRU,DTW,none,ADW,HUF,none,flights/airport not found
2022-05-28 12:29:19.218060,GRU,DTW,none,ADW,HUL,none,flights/airport not found
2022-05-28 12:29:21.026836,GRU,DTW,none,ADW,HUT,none,flights/airport not found
2022-05-28 12:29:22.960843,GRU,DTW,none,ADW,HVN,none,flights/airport not found
2022-05-28 12:29:24.682117,GRU,DTW,none,ADW,HVR,none,flights/airport not found
2022-05-28 12:29:26.507770,GRU,DTW,none,ADW,HYA,none,flights/airport not found
2022-05-28 12:29:28.210469,GRU,DTW,none,ADW,HYI,none,flights/airport not found
2022-05-28 12:29:29.910488,GRU,DTW,none,ADW,HYR,none,flights/airport not found
2022-05-28 12:29:31.735743,GRU,DTW,none,ADW,HYS,none,flights/airport not found
2022-05-28 12:29:33.435329,GRU,DTW,none,ADW,IAB,none,flights/airport not found
2022-05-28 12:29:35.137001,GRU,DTW,none,ADW,IAG,none,flights/airport not found
2022-05-28 12:29:36.897748,GRU,DTW,none,ADW,IDA,none,flights/airport not found
2022-05-28 12:29:38.491371,GRU,DTW,none,ADW,IKK,none,flights/airport not found
2022-05-28 12:29:40.113572,GRU,DTW,none,ADW,ILG,none,flights/airport not found
2022-05-28 12:29:41.935680,GRU,DTW,none,ADW,ILM,none,flights/airport not found
2022-05-28 12:29:43.572051,GRU,DTW,none,ADW,ILN,none,flights/airport not found
2022-05-28 12:29:45.368186,GRU,DTW,none,ADW,INK,none,flights/airport not found
2022-05-28 12:29:47.040445,GRU,DTW,none,ADW,INL,none,flights/airport not found
2022-05-28 12:29:48.715777,GRU,DTW,none,ADW,INT,none,flights/airport not found
2022-05-28 12:29:50.368267,GRU,DTW,none,ADW,INW,none,flights/airport not found
2022-05-28 12:29:52.060649,GRU,DTW,none,ADW,IPL,none,flights/airport not found
2022-05-28 12:29:53.854478,GRU,DTW,none,ADW,IPT,none,flights/airport not found
2022-05-28 12:29:55.649329,GRU,DTW,none,ADW,IRK,none,flights/airport not found
2022-05-28 12:29:57.099004,GRU,DTW,none,ADW,ISM,none,flights/airport not found
2022-05-28 12:29:58.803751,GRU,DTW,none,ADW,ISN,none,flights/airport not found
2022-05-28 12:30:00.308990,GRU,DTW,none,ADW,ISO,none,flights/airport not found
2022-05-28 12:30:02.026803,GRU,DTW,none,ADW,ISP,none,flights/airport not found
2022-05-28 12:30:03.654615,GRU,DTW,none,ADW,ITH,none,flights/airport not found
2022-05-28 12:30:05.407881,GRU,DTW,none,ADW,IWA,none,flights/airport not found
2022-05-28 12:30:06.984400,GRU,DTW,none,ADW,JAC,none,flights/airport not found
2022-05-28 12:30:08.830603,GRU,DTW,none,ADW,JBR,none,flights/airport not found
2022-05-28 12:30:10.414977,GRU,DTW,none,ADW,JCT,none,flights/airport not found
2022-05-28 12:30:12.122734,GRU,DTW,none,ADW,JHW,none,flights/airport not found
2022-05-28 12:30:13.725770,GRU,DTW,none,ADW,JKL,none,flights/airport not found
2022-05-28 12:30:15.356350,GRU,DTW,none,ADW,JMS,none,flights/airport not found
2022-05-28 12:30:17.035761,GRU,DTW,none,ADW,JST,none,flights/airport not found
2022-05-28 12:30:18.719408,GRU,DTW,none,ADW,JXN,none,flights/airport not found
2022-05-28 12:30:20.310316,GRU,DTW,none,ADW,KLS,none,flights/airport not found
2022-05-28 12:30:22.203070,GRU,DTW,none,ADW,LAF,none,flights/airport not found
2022-05-28 12:30:23.841793,GRU,DTW,none,ADW,LAL,none,flights/airport not found
2022-05-28 12:30:25.928654,GRU,DTW,none,ADW,LAN,none,flights/airport not found
2022-05-28 12:30:27.523814,GRU,DTW,none,ADW,LAR,none,flights/airport not found
2022-05-28 12:30:29.304159,GRU,DTW,none,ADW,LAW,none,flights/airport not found
2022-05-28 12:30:31.502473,GRU,DTW,none,ADW,LBE,none,flights/airport not found
2022-05-28 12:30:33.148143,GRU,DTW,none,ADW,LBF,none,flights/airport not found
2022-05-28 12:30:35.055675,GRU,DTW,none,ADW,LBL,none,flights/airport not found
2022-05-28 12:30:36.526757,GRU,DTW,none,ADW,LBT,none,flights/airport not found
2022-05-28 12:30:38.283948,GRU,DTW,none,ADW,LBX,none,flights/airport not found
2022-05-28 12:30:39.899334,GRU,DTW,none,ADW,LCH,none,flights/airport not found
2022-05-28 12:30:41.422316,GRU,DTW,none,ADW,LEB,none,flights/airport not found
2022-05-28 12:30:43.005248,GRU,DTW,none,ADW,LEE,none,flights/airport not found
2022-05-28 12:30:44.605821,GRU,DTW,none,ADW,LFK,none,flights/airport not found
2022-05-28 12:30:46.047658,GRU,DTW,none,ADW,LGB,none,flights/airport not found
2022-05-28 12:30:47.690260,GRU,DTW,none,ADW,LGU,none,flights/airport not found
2022-05-28 12:30:49.466731,GRU,DTW,none,ADW,LLQ,none,flights/airport not found
2022-05-28 12:30:51.144858,GRU,DTW,none,ADW,LMT,none,flights/airport not found
2022-05-28 12:30:52.680824,GRU,DTW,none,ADW,LND,none,flights/airport not found
2022-05-28 12:30:54.129297,GRU,DTW,none,ADW,LNK,none,flights/airport not found
2022-05-28 12:30:56.278800,GRU,DTW,none,ADW,LNS,none,flights/airport not found
2022-05-28 12:30:57.965011,GRU,DTW,none,ADW,LOL,none,flights/airport not found
2022-05-28 12:30:59.601993,GRU,DTW,none,ADW,LOU,none,flights/airport not found
2022-05-28 12:31:01.437831,GRU,DTW,none,ADW,LOZ,none,flights/airport not found
2022-05-28 12:31:03.224211,GRU,DTW,none,ADW,LRD,none,flights/airport not found
2022-05-28 12:31:05.248638,GRU,DTW,none,ADW,LRF,none,flights/airport not found
2022-05-28 12:31:06.867054,GRU,DTW,none,ADW,LRU,none,flights/airport not found
2022-05-28 12:31:08.495925,GRU,DTW,none,ADW,LSE,none,flights/airport not found
2022-05-28 12:31:10.490770,GRU,DTW,none,ADW,LSF,none,flights/airport not found
2022-05-28 12:31:12.078150,GRU,DTW,none,ADW,LSV,none,flights/airport not found
2022-05-28 12:31:13.726512,GRU,DTW,none,ADW,LUK,none,flights/airport not found
2022-05-28 12:31:15.721778,GRU,DTW,none,ADW,LVM,none,flights/airport not found
2022-05-28 12:31:17.327057,GRU,DTW,none,ADW,LVS,none,flights/airport not found
2022-05-28 12:31:19.052503,GRU,DTW,none,ADW,LWB,none,flights/airport not found
2022-05-28 12:31:20.770123,GRU,DTW,none,ADW,LWM,none,flights/airport not found
2022-05-28 12:31:22.424094,GRU,DTW,none,ADW,LWS,none,flights/airport not found
2022-05-28 12:31:24.263783,GRU,DTW,none,ADW,LWT,none,flights/airport not found
2022-05-28 12:31:25.992185,GRU,DTW,none,ADW,LYH,none,flights/airport not found
2022-05-28 12:31:27.686209,GRU,DTW,none,ADW,MAF,none,flights/airport not found
2022-05-28 12:31:29.532638,GRU,DTW,none,ADW,MBG,none,flights/airport not found
2022-05-28 12:31:31.294169,GRU,DTW,none,ADW,MCB,none,flights/airport not found
2022-05-28 12:31:32.777860,GRU,DTW,none,ADW,MCC,none,flights/airport not found
2022-05-28 12:31:34.465772,GRU,DTW,none,ADW,MCE,none,flights/airport not found
2022-05-28 12:31:36.065273,GRU,DTW,none,ADW,MCK,none,flights/airport not found
2022-05-28 12:31:37.560964,GRU,DTW,none,ADW,MCN,none,flights/airport not found
2022-05-28 12:31:39.193301,GRU,DTW,none,ADW,MCW,none,flights/airport not found
2022-05-28 12:31:41.157293,GRU,DTW,none,ADW,MDH,none,flights/airport not found
